5132,0,you look like hipster trash when you're that sweaty and underclothed.
5133,1,"' you make me feel so crazy , I really feel you baby ' "
5134,1, you make me happy.
5135,1, You might see a vid on youtube of me but don't be inclined to watch it. Haha. Love you all. Tweet tweet. 
5136,0,You promised
5137,0," You still just don't see. Oh well. Someday you will. Someday, I'll make you see. &lt;3"
5138,1,- You think you know people. Then they tell you their nude fashion show stories....  Nighty night.
5139,0,You will never know.
5140,1, your amazing
5141,0,your not coming to the party 
5142,0,your terrible i hate you... i take that back
5143,1," You're Welcome @spacegirly I love space, asronomy &amp; of course Marvin The Martian so spacemodulator just works for me."
5144,1, yuh.  BUT...it's cold outside...
5145,1, Yup All Smile's Today Thanks To My best Kept Secret  He Is Too Funny Love That Guy..Welp Off To Work Out For A Bit Stay Focused Dig!!
5146,1,"! @bradbechler Good morning, Brad! I am ready to empower myself for a renewed week &amp; renew myself for an empowered week! "
5147,0,! @KCtweets you don't want to shake my hand? 
5148,1,! @nessie_111 no wonder @Benji1986 has no matesMiserable git LOL
5149,1,! @tmhoskins (recruiter): &quot;Community Server / SharePoint Dev 4 gig in Austin TX&quot; http://bit.ly/eapoq -hope 2see more jobreqs like this. 
5150,1,! @webaddict @krystynchong ha don't concern myself w/ age gaps so long as it's legal wen it comes 2 attraction. Pouncing? I'm all 4 it. 
5151,0,! cain't wait to go to the beach with Deonna tomarrow. it should be VERY fun. &amp; then M.A w/ deonna. wow im havin' a good summer. brace's 
5152,0,! HaTE BE!N S!CK!!! 
5153,1,! Haveing Fun ! Kimmii soo funny ! Just been singing lessons with her XD  Seeing kieran my nephew 2day. Cant wait XD
5154,0,! I really needed to tweet 
5155,1,!!  youre a jerk.. he knows. (-:
5156,1,!! Thank god for late registration 
5157,0,"!!!  Awwee damnnn. Sorry Joshyy, I wish I could, but I have to work like all day... Lunch and Supper shift. @joshalexanderr"
5158,1,"!!!! My next door neighbour just gave me an awesome Diversity poster =D =D =D Yaaaay! Made my day  Ooh, that rhymes..."
5159,0,!!!!! Boneless chicken is not supposed to have bones. Ow. 
5160,1,!!!!!!! People !!!!!!!!!!  Don't be evil  
5161,0,!!!!!!!!!!!!!!!!!!!! i am doing work 
5162,0,"!!!sigh!!! done washing dishes, hate it sO much, but i dont hve Choice we got only 1 made here the other one just left a few month ago "
5163,1,!!!Veryy Bored!!!  ~~Craving Million's Of MilkShakes~~
5164,1,!*Squeaky Out Goin To Bed Talk To Ya'll Tomorrow Night  *!
5165,0,"!/2 till I have my girls close to home doing the TGIF thing,wish my twitter girls could be here too! "
5166,0,"!@#$ing crap. CakePHP is really useful/nifty/spiffy, but it's got problems when it comes to filtering by related items. You just can't. "
5167,1,"!@ChrisLicht ...sooo, any hope for a match up with Liz Cheney and Mikas Daddy? thx!! Ratings Gold I'm sure!!  @joeNBC @MSNBC"
5168,1,"!@cway1979 Thanks boo, I appreciate it. "
5169,0,!@DJROCKT I missed the joke of the day! 
5170,0,"!@dreadpiratemick Unfortunately, it doesn't. "
5171,1,!@helenthornber About the piggie pastry...Is there anything you want to tell us about not feeling well?  Oink?  
5172,0,!@KaroleWrites I wish I could imagine myself that way. Sadly I was raised in public schools + TV when home. NOT BY MY PARENTS &quot;teaching&quot; 
5173,1,"!@lolunix both #! and !@ are unsearchable too, thanks to regex strips "
5174,0,!f you only knew what !t was that I was do!n  http://myloc.me/5xiX
5175,0,!FREE! Doughnuts today... Krispy Kreme is the Best unfortunely Dunkin Doughnuts is closer  
5176,0,!linuxoutlaws podcast feed is messed up .. i keep getting some Tiger Records BS in its stead or is it just me 
5177,1,!rb vi @jennyleepenny: &lt;---nice back in the day!hiya @1980s didnt see ya over there  HI @LuckySong â™« http://blip.fm/~8ayp8
5178,0,!ts my fr!day and !ts already dragg!n b/c ! d!dnt get any sleep 
5179,0,"!ubuntu Unsubscribed from Ubuntu-Devel-Discuss, tried it out for a week and it just isn't worth reading "
5180,0,!what the eff is going on with me?! save me bf 
5181,1,!you can touch this!.... party time... 
5182,0,Kaggle," DA VINCI CODE SUCKS.
5183,0,Kaggle," I hate Harry Potter.
5184,0,Kaggle,""" Mission Impossible III "" sucks, the story of "" X-Men:"
5185,0,Kaggle,""" My favorite attraction reopened on Friday, but due to the stupid Harry Potter release I was unable to be there until Saturday."
5186,0,# Do not use twitter's mean is you don't know yet what the twitter is. Why many people use this? Is it interesting? I'm a newbie. 
5187,0,"# Help #  Anyone tell me abt box model ! What is boxmodel ? Why ,Where use in &quot;HTML&quot; ? "
5188,0,# iv got the flu  i hate being sick#
5189,1,# jaljeera...lol ...in trending topics ?? who would have thought...jai ho 
5190,0,"# Leno @J_Sizzle25 *Sigh* Leno had his last show last night. How sad to see him go.  Conan will be great though, he's awesome as well."
5191,1,"# Love Smart. Dr. Phil Mc Graw, stop blaming yourself and get on with your life.. and find just the perfect match.. the best gift ever "
5192,1,# Seems that VPN connection makes my connection faster 
5193,0,"#*@? airlines - They left my bag @ EWR, &amp; with a 4 hr. connection, 2 "
5194,0,#@$%^&amp;*! can't sleep!  two baseball games in the mourning! shoot me now!
5195,0,#093M3 Yep I've resorted to hiring a lot of movies seeing that all the domestic channels are playing sports 
5196,1,#1 Overall Draft Pick (2008) Jake Long looking kinda small next to me.Says Dolphins are look'n good in '09.http://twitpic.com/6fapi
5197,0,#100pushups wk2 d3: 57 today - 3 short on the last setBut I lost track &amp; *might've* done an extra set of 10.
5198,1,"#10yearsofEnema Dumpweed, Don't Leave Me, Aliens Exist, GATC, WMAA?, Dysentary Gary, Adam's, ATST, Party Song, Mutt, Wendy Clear e Anthem "
5199,0,#13 is an unlucky number... I'm restarting my mac for iTunes on the #13th day and #uptime count got reset 
5200,0,#13 not being allowed off school. 
5201,1,#140conf Smartarse with an average look or gud-looking w/o the brain &amp; talk/type like this &quot;~YeAhh  U eat liao? lolx.&quot; Stay away from me!
5202,1,"#2 - @ellerichards my acee from another placee. `s been about 5 years and she never ceases to amaze me  just, go follow her lol."
5203,0,"#2 - i finally met a guy that i think is cute, funny, a gentleman, and has a million things in common w/me..but he's 22 and lives in FL "
5204,1,"#2 in Poker last nightQuite a long way off #1, but still, that's better than third.  Was pretty rusty to start, too - no game for ages."
5205,1,#24 episodes 23+24 preair have been released  /me downloads
5206,1,"#26 Cant say I'm looking forward to my blood transfusion today, but external treatment finishes on Thursday "
5207,0,"#3 woke up and was having an accident - &quot;It's pushing, it's pushing!&quot; he was crying because he couldn't stop from wetting his pants.  "
5208,1,#30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS  #30SECONDSTOMARS
5209,1,#30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming 
5210,1,"#33 - Most Viewed (Today) - Reporters #33 - Most Viewed (This Week) - Reporters on YouTube, yay  http://www.youtube.com/user/Jazzabelle85"
5211,0,#3aaah git is driving me crazy 
5212,1,#3breakupwords : size does matter 
5213,0,#3breakupwords @spanishkisses beats me 
5214,1,#3breakupwords out of cash! 
5215,0,#3breakupwords you have changed 
5216,1,#3hotwords &quot;I Do Swallow.&quot; (via @tracyewilli) Oh please swallow (&lt;--via@nsane8) #3hotwords -- I ALWAYS Swallow 
5217,1,#3hotwords all right here  NSFW &gt;&gt; http://bit.ly/RjluN
5218,1,#3hotwords DJ Sam House http://www.hottweeters.com/djsamhouse/hotties 
5219,1,#3hotwords Double-Double Animal Style 
5220,1,#3hotwords hi to @StephHeartsUxo! 
5221,1,#3hotwords Kim Jong il. http://tinyurl.com/ad5z3j Awww yeah. 
5222,1,#3hotwords pull my hair 
5223,0,#3stalkerwords - you're not home 
5224,1,#3stalkerwords I'LL BE WAITING 
5225,1,#3turnoffwords &quot;are you in?&quot; 
5226,1,#3turnoffwords &quot;it is in...&quot; muwhahaha 
5227,1,#3turnoffwords Get off me isnt that obvious 
5228,1,"#3turnoffwords green, infections, my moms place, can i come "
5229,0,#3turnoffwords hurry &amp; wait. this is what my whole day will be 
5230,1,#3turnoffwords I dont have any..well ur class outta luck cause u ant gettin any  booyaaahsaahkaa
5231,1,#3turnoffwords I'm wearing tights! 
5232,0,#3turnoffwords no not tonight 
5233,0,#3turnoffwords Pres. Clarence Thomas 
5234,0,#3turnoffwords size dont matter... 
5235,1,#3wordsaftertimes  READY FOR MORE!!  i love me some @hilljustin !!!
5236,0,#3wordsaftertimes : Delete My  Number !!!Aouch#3stalkerwords
5237,0,#3wordsaftertimes goodbye innocence!!! 
5238,1,#3wordsaftertimes 'I broke it?!?!' lol 
5239,1,#3wordsaftertimes im so tired! 
5240,0,#3wordsaftertimes my turn yet? 
5241,1,#3wordsaftertimes Your Name please? Lol! 
5242,0,#45p Damn it sounds like Carnival in my living room! Got my soca on since I can't go to Zumba 
5243,0,#48 Jimmy Johnson won!  Had the better car.  Too bad for #24 who didn't have a good car.  
5244,1,#5dollartees have just been ordered 
5245,1,#7663372 http://tgr.me/g/7663372 ~ hi everyone  happy friday
5246,1,"#95 &quot;Carpe diem. Seize the day, boys. Make your lives extraordinary.&quot; - Robin Williams as John Keating in Dead Poets Society, 1989 "
5247,1,"#abhl all this talk of SPN and Musicals makes me so desperately want one, but I can't imagine JP going for it "
5248,0,#acdc - Iam obviously shit 
5249,0,#addictedto high heels that I can't even walk in 
5250,0,#addictedto my blackberry 8900 
5251,0,#aion_liv Will there be any further comps for EU Keys this weekend?  All I keep seeing is NA ones 
5252,0,#air france so sad 
5253,0,#Alchemilla show tonight CANCELED. Sad and sorry 
5254,1,#alexisonfire &quot;young cardinals&quot; â™« http://twt.fm/143932 -- can't wait 'till the new album comes out 
5255,0,#Alfresco problem: what is the max length of &quot;d:text&quot;? I have data for a property  that exceeds 5K characters  
5256,1,"#alliances Best practices - @Stalwartcom podcast with yours truly, glossing over alignment &amp; metrics topicshttp://payonperformance.com"
5257,1,#AllTimeLowSuckMoreCockThanAWellPaidWhorerepost this shit for the love of sanity
5258,1,#alltimelowweek 
5259,0,#amazon #fail I decided to buy some mp3 downloads from @amazonmp3 this morning with a gift certificate. It just charged me without asking 
5260,1,#amgrat ...for new oppotunities...for understanding it is not the world but only me standing in my own way...for a lovely day 
5261,1,"#amtarot HighPriestess Had never meditated, 1st metaphys gathering ever, closed eyes, saw space shuttle for stranger--he was retired/NASA "
5262,1,#android metaldetector says my laptop has metal...and the laundry has not...accurate enough 
5263,1,"#Ferber #waketraining Despite last night's drama &lt;http://tr.im/nhsF&gt;, Rohan slept well (8:15p to 6:00a) three nights in row. "
5264,1,"#FF #4 @LeslieSanchez &amp; @mccainblogette prove that not ALL the fun girls are Democrats! Funny, kind &amp; smart even if conservative. "
5265,1,#ff #music #followfriday  @TRE_BOOGIE  &lt;&lt; because he cared enough to tell me to get some sleep 
5266,1,#FF @1stladyaye (homie!) @relleyrelle(Bestie  @maf_capital_llc (my tweeple 4real lol) @G5Gi @useofforceent (my music tweeps)
5267,1,#ff @adreame b/c her earring line is hot esp for the little ones  she's great
5268,0,#FF @AriesChild she is my Vegas buddy &amp; A Laker lover uuugh but I love her even though I'm all the way n Chicago 
5269,1,"#ff @extraordmommy @tammyburnell @john_stiles  these people are supportive and kind, All my ff are people I have talked to, they are nice "
5270,1,#ff @herbadmother because her mom made me cry good tears yesterday 
5271,1,#FF @jasonridge1 @chelsealately @racheltrue @HartHanson @EricMillegan why? just because! 
5272,1,#FF @lennytoups  she likes the Lakers 
5273,1,"#FF @LifeQuips, too funny "
5274,1,#ff @Tattooed_Mummy because she just broke Microsoft and her wit is as sharp as her teeth 
5275,1,#FF and of course @universalbarbie! there's no barbie that's better 
5276,1,#FF Family  @mignonsicard @gabbysicard @dufrenedana @cloudnineandten @paigekf @chivy6 @jmchauv @jasonchauvin @roychauvin @carmenchauvin
5277,1,#ff Keep an eye on the claw and the new U2 tour taking shape over the course of June through @atu2 which was inspired by @mattmcgee 
5278,1,"#FF love to this scrumptious gal ---&gt; @alhpixie She sometimes gets bored, so entertain her fellas LOL "
5279,0,#FF My cyber homeboy thought i forgot about him  follow him hes a funny dude!!! @MeLallmighty
5280,1,#FF Red Sox Girls: @BoSoxCutie19 @bitchinmona @shelley1005 @GeekWearsPrada @thebestofhands @ShelliMayfield @LuvMyFeline @wearetheredsox. 
5281,1,"#FF Smart, Witty, &amp; Sassy Ladies (Did I mention Smart?)@kimdhbutler @jbranigan @williger @beingswell"
5282,0,#ff sports: @BaseballFanNat @BKCyclones @blind_baseball @ESPNBaseball sorry for not getting around to everyone my phone is acting up 
5283,1,#ff thanks to @zenbitch @actionchick @stageplay @geekgirls @dave_horror @BoiLoDdi @_Brandee @jeremybuff (via @filmgurl11) Thank you! 
5284,1,"#FF The first part of her bio caught my attention, I'm still working on the details  @ChitaHearse"
5285,0,#ff Tweeps w/whom I'll probably never get to have a drink  @HeyTammyBruce @RWSparkle @pinkelephantpun @JTlol @EdMorrissey
5286,1,"#FF:  @GeraldWhite:  My new, virtual mentor. "
5287,0,"#finaltweet Guys, I have to tell you this before I die. It was @CeciliaBFoxy; I can hear her breaking down the door, even now. Goodbye. "
5288,0,#firstrecord Behind the Green Door - shakey Stevens  dont' laugh to much
5289,1,#FirstRecord Crazy by Icehouse ...still love the song and the naband to this day 
5290,1,#firstrecord First single i bought was Spice Girls 2 become 1 !! First album i think was Now 35; but with own money was Hanson 
5291,1,#FleetWeek--glad I take the RI Bridge to and from work 
5292,0,#Flickr: is there any problem to access the website or it's just me? I can't go to Flickr for 3 days in a row! 
5293,1,"#flowers BOTD Place colorful gerbera daisies in sq vase add greens, viburnum snowball and brunches http://twitpic.com/7hjqx "
5294,1,#flylady *goes to* reboot laundry and do 15 min of flat surface clearing in kitchen *next up* 15 min in front of computer. 
5295,1,"#flylady 1st load drying, 2nd load started, folded &amp; put away towels dh didn't finished, making a little progress  also downloading pics"
5296,1,"#flylady Collected DKs, quick pitstop before we're off back to school for party/dinner (I'm organising). I'll catch #NEWO on BTR archive! "
5297,0,"#flylady finger cut,while washing a class that broke  plaster on lets put timer on 2 continue with dishes ..."
5298,1,"#flylady For now I'm finished in closet, too hot to pull out anything today. Made good progress, can walk into it now  no clothes on floor"
5299,1,#flylady gm/hey girls! Laundry rebooted and enjoying the silence and extra me time thanks to family sleeping in 
5300,0,"#flylady good morning.  dh had to fix my computer this a.m., was acting very strange yesterday &amp; couldn't get into anything "
5301,0,"#flylady kids snacks packed 4 tomorrow, having bed time snack, finishing watching The Pagemaster, dd's last day of Kindergarten tomorrow "
5302,1,"#flylady Laundry and regular upkeep, that's it.  This is nice.  "
5303,1,#flylady Listening to the Focus Makes Me Fabulous show by FlyLady Tools on BlogTalkRadio - http://tobtr.com/s/549205 
5304,1,"#flylady lunch has been consumed, ds2 down for his nap, that's my cue to catch one too! BBL "
5305,1,"#flylady off to sort &amp; start, me complaining won't get it done, time to adjust my attitude "
5306,0,#flylady Oh deary me: 15 mins not enough to rescue kitchen  I shall come back to it later so I can mow the lawn while still cool outside
5307,1,"#flylady ok, dinner in oven, having lasagna &amp; salad, did some knitting, dozed a little, drank lots of water, headache finally almost gone "
5308,0,"#flylady ok, just glanced in lr, boys in there, I think they are part hurricane!!  I need to let them have some time b4 cleaning "
5309,0,"#flylady ok, lost my motivation after that nap, tea not kicked in yet  have 15 minutes till I have to leave to pick up kids"
5310,1,"#flylady OK, siesta, 6min # NEWO http://bit.ly/Kxxl8  and 15 min paperwork "
5311,0,"#flylady purchased the gift cards, 1stds10's Nintendo DS not working, now have to get in touch with Nintendo so they can fix it "
5312,1,"#flylady WHB status: 4 tasks done, 'take out trash' now, which I did after school run. So having rye/pb/jam and OJ. Then I'm off again! "
5313,0,#flylady which fell over in my car on the last turn before my road!! Now taking a spoon &amp; going outside to repot the plant &amp; get the dirt 
5314,1,#follow @spreadingjoy the name say it all 
5315,1,#Follow Friday wtf is that? lo I'm guessing this is it lol: @HumanCollective @GaxAngel @caffeinatedKiss @befosaur 
5316,1,"#FollowFirday - @webmarketingmav, @Harith, @SEOCopy, @Halfdeck, @shonali, @epcotx, @SEOdojo, @DanTanner - you'll love them "
5317,1,#followfriday - @KhloeKardashian - Everybody's favorite  
5318,1,"#followfriday  @knealemann a smart intelligent, engaging, spot on, handsome did I mention smart ?  Happy Friday everyone"
5319,1,#followfriday  @psjbutler  thank you for the folliday!! 
5320,1,#followfriday - couldn't fit everyone on  @lulurocks3 @Brannigans  @bobbolicious @wozlewis @djkey - all my great friends here on twitter!
5321,1,#followfriday  HappyForTheeze Helpers  @RobertUmpleby @KikiValdes @lyndons
5322,1,#followfriday  people are filing up to enter the mosque next to my office.
5323,1,#followfriday #lakers #sports  @JodyWatly @JohnLegend @Alicejam @heykim. @ohbribri Go #Lakers! 
5324,1,#followfriday @140LoveBird - Thanks!!!  xo
5325,1,#FollowFriday @21119....one of my favorite people. 
5326,1,#followfriday @Al_AzZ  
5327,1,#FollowFriday @AmericanWomannn @MissBeckala @GinaATL @LoriMoreno - These ladies make me smile 
5328,1,#followFriday @Angel42579 &lt;-- she likes Vegas 
5329,1,#followfriday @Annjj  cos she tastes like cherry cola  xxxx
5330,1,#followfriday @aussieBum  for all the twit pics of male models  @fastidiousbabe  &amp;  @jetsetsocialite  for all the cool fashion updates 
5331,0,#FollowFriday @bersheba hi sorry I am watching bad news here 
5332,1,#Followfriday @Bizarre57 Follow Barry... such a nice bloke!
5333,1,#followfriday @BrainGuyJerry thanks so much for the mention!!! 
5334,1,#followfriday @bruffstar Ledge! 
5335,1,#followfriday @Carrickman A Twitter newbie but has made me laugh a few times already. Observations on Bradford wildlife  Worth a follow.
5336,1,#followfriday @caseconnor because she's my girlfriend 
5337,1,#followfriday @catawu  thanks for the feedback 
5338,1,#FollowFriday @cmpriest is a writer whose words as sharp &amp; shiny as diamonds. You will thoroughly enjoy her writing &amp; Tweets. 
5339,1,#followfriday @consciouscats because she's on a similar wave length as me 
5340,1,#followfriday @countersound &amp; @hmspmusic two gr8 labels that support upcoming house producers 
5341,1,#followfriday @creattica @inspiredm @ronicadesign @JamisonKelly @AndyBeard @KISSmetrics... maybe I'm repeating myself but they're great! 
5342,0,"#followfriday @DanielBettridge @feelgoodguru @katiedidwhat (sorry, forgot u 2 earlier  ) @rachelcw @coachkiki @ODannyGirl7 @timeril"
5343,1,#FollowFriday @DanielFielding cuz he's a nice kid &amp; don't hate me cuz I said that  @Braincrayon cuz a name like that SHOULD be followed!
5344,1,#FollowFriday @deanhunt Happy Birthday 
5345,1,#followfriday @DianaKhalil for awesome web development and social media links  she is a great person to know and treasure 
5346,1,#followfriday @Donnette because she's a very interesting person who blips fantastically too 
5347,1,#FollowFriday @ElizabethBanks is a gorgeous actress whose Tweets are full of humour and wit and intelligence. You'll love her. 
5348,1,#FollowFriday @elocio ==&gt; most generous in giving Friday Love 
5349,1,#followfriday @enhance_me beautiful enhanced pictures completely unique - think I might get myself one of the kiddies 
5350,1,#Followfriday @erincarly Because she is one of my &quot;homies&quot; and a Diva of photography. Throw some gigs her way. You won't regret. 
5351,1,#followfriday @evregirl because she is so awesome and authentic @twanjikalula cause he is funny and friendly and in TV 
5352,1,#followfriday @f1fanatic_co_uk @F1Wolf @sebmatthews other f1 tweeters /blog sites 
5353,1,"#Followfriday @fiercemichi Sendin the love, ran out of the room Follow the michi "
5354,1,"#followfriday @foyboy 1) She had Skips on her face earlier this week, 2) Name-checks me on the telly in a grand, spectacular fashion "
5355,1,#followfriday @FranAspiemom @lucylemon 2 lovely ladies you must follow. Twitter is incomplete without them.  http://twurl.nl/l4gske
5356,1,#followfriday @fudgecrumpet @mrsfudgecrumpet @Hapson @Dojie @anz_rocks  good people to know. 
5357,1,#followfriday @gabbler - hes a funny 1 @kirstieallie - so funny @drakeshipway - apps &amp; stuff @CMoz - technology stuff &amp; laughs  my 1st FF
5358,1,"#followfriday @GoddessLeonie , @starshyne , @MedGarden420 , @VeganDrus , @420thoughts , @knotby9 all groovy people "
5359,1,#FollowFriday @HotForWords - don't you wish your English teacher (from Russia)  looked like that?  #babe
5360,1,#followfriday @idaremyidea my #awesome Australian friend . full of joy and laughter. A great friend 
5361,1,#followfriday @ikki_oo  great fun  goodtimes 
5362,1,#followfriday @IndyCSz you rock! It was great seeing you yesterday. 
5363,1,#followfriday @jadpad since she's going to protect her updates very soon..so get in quick!;-) And @VeryShortStory gr8 bite size fiction! 
5364,1,#FollowFriday @JamieGator @1MysteryGirl  @dmattpreston @JuanitaBerguson @rcul8r  &lt;--- Because they say nice things in their FF tweets 
5365,1,#FollowFriday @JArmintrout is a genius writer who soon will have world-wide acclaim for her talent. Her books &amp; Tweets are a JOY to read! 
5366,1,#followfriday @JasonBradbury @jamessilverlake @ryanblock @inkedmn @darenBBC - all wicked Tweeters 
5367,1,#followfriday @JenniferElaina Thanks for the shout out. His name is Ramses  Have a nice day
5368,1,#followfriday @justjayde cuz she's nuts 
5369,1,"#followfriday @karyn_c @angela_woo @pineapplePD @kalodesigns @randiohdesigns @shanknits WHY FOLLOW? CUZ THEY'RE COOL CHICKS, LIKE MYSELF! "
5370,1,"#FollowFriday @ke77kat OMG a day without this amazing woman is like a day without sun. You'll love her, need her &amp; adore her! "
5371,1,#followfriday @kiwiwi @anabell39 @twittfisch @angryyoungman2 @jane_doe_german @uinnberlin @germanytoday ...&amp; last but not least: @cc30 
5372,1,#FollowFriday @KristineRusch is a genius writer. Her books &amp; Tweets are fantastic reads. She's wonderous! You'll LOVE her. 
5373,1,"#followfriday @lepetitbebe, formerly known as @YayaSue "
5374,1,#followfriday @lindsa  Serious and not serious conversation on and off-beat 
5375,1,"#FollowFriday @LisaShearin is a talented writer whose words sparkle like dew upon the grass. Follow her, you'll love her. "
5376,1,#followfriday @loriellenew http://imdb.com/name/nm0627581/ Hollywood actress all about positivity 
5377,1,#followfriday @LucasBlack @jaybranch @ab_p @spook 68 @Dojie @its_Claire @Hyper8 just some to follow 
5378,1,"#followfriday @Luvschweetheart Again, it might be mostly because her avatar rocks.  And she is fun to tweet to "
5379,1,"#followfriday @mamakelly , @newrose , @arholtz , @BritNastyB , @mjbadass don't miss out on these all worth a follow "
5380,1,#followfriday @Mandie_M @Verwon @mmangen  @drpants @scarletmandy @churchpunkmom and some more awesome tweeps! Followww! &lt;3 
5381,1,#followfriday @Maria Aguilar@Alegria21@LettyA@formulacyan@peachonice  &lt;3
5382,1,#FollowFriday @martynamusic @mktweetup ... good tweeps 
5383,0,#FollowFriday @mattlogelin 'life and death. all in a 27-hour period' This cool guy lost his wife within 24 hours of their bub being born 
5384,1,#followfriday @merlinfx  Good friend in the IT/Web Industry. 
5385,1,#followfriday @missbeckala @adamandeve @140lovebird @bikini_beat Some of my favs!!! 
5386,1,#followfriday @mmhastings because he has said he will keep us informed over the summer re &quot;Champ&quot; the Lake Champlain monster! 
5387,1,#followfriday @Mnmissy because she is only 7044 on twitterholic.com and we should help her improve that score 
5388,1,#followfriday @moggy99 @woywegian @ozdj 4 the antipedian experiences @seismicshed @tomatthechad  4 the male view @bombayley @suziq13 4 ?? 
5389,1,"#followfriday @mrgunn for science and all sorts of useful information, based in lovely San Diego, a bustling biotech cluster "
5390,1,#followfriday @MyChemChat 
5391,1,#FollowFriday @nik_kee_dee cos she plays the bass in HOTPANTS!??? OMG! 
5392,1,#followfriday @PermanentTrails WHOA...bunnies didn't look like that when I was a youngin'...lol. Thanks for your share tonight. 
5393,1,"#followfriday @pippip1 Hi all, pip is new to Twitter, a fan of #BGT and a good laugh - Please add here to your following list  @conkinho"
5394,1,"#followfriday @PITCHERPARK an awesome mom, friend, and all around sweetheart! "
5395,1,#FollowFriday @PopArtDiva &lt;--- She's my virtual drinking buddy!Come join the party!! 
5396,0,#followfriday @RoRuby although she doesnt consider me a sweetheart to 
5397,1,#followfriday @rustyrockets --&gt;you wont regret it 
5398,1,"#followfriday @sheephogan, @MarDeck, @sheephoganess because, well...they're all a hoot! Love these guys! Make me smile... "
5399,1,#followfriday @SlashWeb @moin86 @0boy @warrior007 @ThePowerDigger Cool tweeps to follow! 
5400,1,#followfriday @TessMorris @mozwold @emmacrook @dannypcrook @NanaRaine @Beverleyknight coz they are FAB tweeps  xxx
5401,1,#followfriday @the_c_word @ipooped  going for the nasty this week 
5402,1,#FollowFriday @TheKJA is Kevin Anderson a tremendously talented writer whose books &amp; Tweets you just can't get enough of. You'll love him 
5403,1,"#Followfriday @ThePrincess Pug, @SheriSalata, @DrOz. @sailingpug, @cesarmillan, @iConservePA, @WestShoreRec "
5404,1,#followfriday @tiggercolman Annoyingly talented radio man and all-round good guy. Makes me sick 
5405,1,"#followfriday @VegasWalkinDude aw, aren't you sweet! Follow this guy for extreme amusement "
5406,1,#followfriday @vene2ia @actionchick @Luuyaland @Sarahndipitous @murnahn @davidjlowe @quotesnack (via @americandream09) Thank you!! 
5407,1,#followfriday @weeyin @carolemoyes @carole29 @arancinibaby @tyrelassie @keryje  Hot hot hot!  Great Tweeps!  
5408,1,#followfriday @weirdralph @Tepherguy @GetBenderNow @ShannonGraham1 @Ericatwitts  #interesting and/or #funny  - more later 
5409,0,#followfriday @wildpanda It was quick. I'm sorry!  
5410,0,#followfriday @z4nder. Sorry I missed u 
5411,1,"#FollowFriday ~ EVERYONE. I don't want to miss ANYONE...I â™¥ you ALL!!! So, take THAT personally please!!! "
5412,1,#followfriday ~ FOLLOW YOUR BLISS 
5413,1,#followfriday again  @ognawg @CharlesCecil @Codinthepocket @LonoSG @Naughty_Dog @PacManPolarBear @SirSpoon @Viatrophy_BG @yamstersg enjoy!
5414,1,#followfriday and for the Brightonians... @BrightonArgusJo @Brightonfeed 
5415,1,"#Followfriday astrological musts @Astrovibes, @astrolegerthe, @astrologyca, great astrological weather, 2 mentions for @AstrologyLesson "
5416,1,#followfriday evening! @flogance  @jonas_adorer  THANK YOU!
5417,1,#followfriday everyone on my listlol much love to all my followers
5418,1,"#followfriday gal that is very Tweet &amp; lots of fun. Check out @passionsista &amp; follow her, she's just gr8! "
5419,1,#FollowFriday Get a load of this guy! @TerenceSmelser &lt;--- Not afraid to speak his mind. #MayBlowYOURMind #PlaysWithGunsAndBIGTrucks 
5420,1,#followfriday go follow @brendonuriesays and @amanda_Holden 
5421,1,#FollowFriday good vibes all round with the v lovely @Makenzesgranna 
5422,1,#followfriday great follows and light up the variety in life  @Pembsdave @ceggs @Annhesketh @Moochergirl
5423,1,#FollowFriday Great guys to converse with  @josephbrady @Azlen @Shrewd_Boy  #FollowFriday  
5424,1,#followfriday hello! TGIF! @silverpeanut @organicbarbee @thesmartipants @rockstarz_mama @dadiaperbank @2chix @papercakes @buymichigannow 
5425,1,#FollowFriday He's one of those people you just wanna hug  @kismet100
5426,1,#Followfriday hint- don't start with @ since then only people already following the first person you list will see it  #ff
5427,1,"#followfriday How about some love for the competition?  My web counterpoint at our sister school, ACU, @scottkilmer."
5428,0,#followfriday I knew I missed someone.  @GeoffBreedwell
5429,1,"#followfriday If I follow them, they're worth your attention.  Thanks @prjctmayhem and @ElyssaD. Keep the #suckfascism movement going!"
5430,1,"#followfriday If you're heading to Buenos Aries, check out my friends @landingpadba http://www.LandingPadBA.com - great guys, great info! "
5431,0,#FollowFriday In honor of my web buddies who moved.  @warpdesign @cianan @BigToach @mikedelgado
5432,1,#followfriday introducing you to @peppysophia. She has awarded me a chrono watch for a twitter contest!!
5433,0,"#followfriday Is it still friday? I don't wana go to work tomorow, so much stuff I want, no money for it  Even after the paycheck."
5434,0,"#followfriday loads more but can't list them all now  check my followong list though, they're all worth it!!!"
5435,1,"#followfriday Love,times, Compatibility Astro-HOTTIE @strology - His work speaks for itself! In the process get to know a wonderul man "
5436,0,#followfriday means one thing follow me @tick0  because I really want to be loved and listen to. 
